文件名,预测,P(good),路径
row426_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row426_img2.webp
row441_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row441_img1.webp
row425_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row425_img2.webp
row213_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row213_img1.webp
row463_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row463_img1.webp
row101_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row101_img2.webp
row491_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row491_img1.webp
row285_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row285_img1.webp
row276_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row276_img2.webp
row226_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row226_img2.webp
row177_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row177_img1.webp
row222_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row222_img1.webp
row180_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row180_img2.webp
row461_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row461_img1.webp
row434_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row434_img1.webp
row003_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row003_img2.webp
row482_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row482_img2.webp
row397_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row397_img2.webp
row300_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row300_img1.webp
row435_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row435_img1.webp
row166_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row166_img1.webp
row485_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row485_img1.webp
row140_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row140_img1.webp
row217_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row217_img1.webp
row257_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row257_img1.webp
row481_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row481_img2.webp
row454_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row454_img1.webp
row165_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row165_img2.webp
row212_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row212_img1.webp
row294_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row294_img1.webp
row059_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row059_img1.webp
row215_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row215_img1.webp
row290_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row290_img1.webp
row350_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row350_img1.webp
row053_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row053_img2.webp
row445_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row445_img1.webp
row136_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row136_img1.webp
row028_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row028_img2.webp
row193_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row193_img1.webp
row220_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row220_img1.webp
row363_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row363_img2.webp
row216_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row216_img1.webp
row053_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row053_img1.webp
row266_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row266_img2.webp
row311_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row311_img2.webp
row292_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row292_img2.webp
row398_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row398_img2.webp
row394_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row394_img2.webp
row218_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row218_img1.webp
row015_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row015_img2.webp
row279_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row279_img2.webp
row206_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row206_img2.webp
row149_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row149_img1.webp
row294_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row294_img2.webp
row469_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row469_img1.webp
row176_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row176_img1.webp
row378_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row378_img2.webp
row314_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row314_img2.webp
row211_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row211_img1.webp
row214_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row214_img1.webp
row410_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row410_img1.webp
row302_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row302_img2.webp
row314_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row314_img1.webp
row224_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row224_img2.webp
row077_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row077_img2.webp
row015_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row015_img1.webp
row098_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row098_img2.webp
row415_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row415_img1.webp
row421_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row421_img1.webp
row383_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row383_img1.webp
row090_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row090_img1.webp
row100_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row100_img2.webp
row034_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row034_img1.webp
row071_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row071_img1.webp
row077_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row077_img1.webp
row461_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row461_img2.webp
row394_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row394_img1.webp
row029_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row029_img2.webp
row400_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row400_img2.webp
row275_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row275_img2.webp
row460_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row460_img1.webp
row377_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row377_img1.webp
row258_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row258_img2.webp
row254_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row254_img1.webp
row422_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row422_img1.webp
row403_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row403_img1.webp
row134_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row134_img1.webp
row374_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row374_img2.webp
row419_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row419_img1.webp
row381_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row381_img2.webp
row296_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row296_img2.webp
row339_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row339_img2.webp
row252_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row252_img1.webp
row437_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row437_img2.webp
row362_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row362_img1.webp
row069_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row069_img1.webp
row289_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row289_img1.webp
row271_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row271_img2.webp
row311_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row311_img1.webp
row241_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row241_img1.webp
row460_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row460_img2.webp
row115_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row115_img1.webp
row106_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row106_img1.webp
row117_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row117_img2.webp
row335_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row335_img1.webp
row005_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row005_img1.webp
row234_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row234_img1.webp
row220_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row220_img2.webp
row277_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row277_img2.webp
row333_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row333_img1.webp
row106_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row106_img2.webp
row224_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row224_img1.webp
row014_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row014_img1.webp
row415_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row415_img2.webp
row164_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row164_img2.webp
row030_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row030_img2.webp
row367_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row367_img1.webp
row286_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row286_img2.webp
row209_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row209_img2.webp
row011_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row011_img1.webp
row444_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row444_img1.webp
row245_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row245_img1.webp
row406_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row406_img1.webp
row437_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row437_img1.webp
row149_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row149_img2.webp
row065_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row065_img2.webp
row383_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row383_img2.webp
row264_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row264_img2.webp
row080_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row080_img1.webp
row070_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row070_img1.webp
row114_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row114_img1.webp
row081_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row081_img1.webp
row026_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row026_img2.webp
row247_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row247_img1.webp
row037_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row037_img2.webp
row473_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row473_img1.webp
row273_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row273_img2.webp
row372_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row372_img2.webp
row205_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row205_img1.webp
row459_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row459_img1.webp
row274_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row274_img2.webp
row199_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row199_img2.webp
row158_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row158_img2.webp
row433_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row433_img1.webp
row102_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row102_img1.webp
row487_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row487_img2.webp
row063_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row063_img1.webp
row259_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row259_img2.webp
row228_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row228_img1.webp
row218_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row218_img2.webp
row184_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row184_img1.webp
row254_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row254_img2.webp
row245_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row245_img2.webp
row272_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row272_img1.webp
row089_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row089_img1.webp
row344_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row344_img1.webp
row016_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row016_img2.webp
row221_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row221_img1.webp
row063_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row063_img2.webp
row286_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row286_img1.webp
row279_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row279_img1.webp
row221_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row221_img2.webp
row414_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row414_img2.webp
row342_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row342_img1.webp
row422_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row422_img2.webp
row340_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row340_img1.webp
row475_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row475_img1.webp
row456_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row456_img1.webp
row178_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row178_img2.webp
row398_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row398_img1.webp
row205_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row205_img2.webp
row090_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row090_img2.webp
row406_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row406_img2.webp
row107_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row107_img1.webp
row484_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row484_img1.webp
row246_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row246_img2.webp
row413_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row413_img2.webp
row009_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row009_img1.webp
row126_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row126_img2.webp
row147_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row147_img1.webp
row260_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row260_img1.webp
row018_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row018_img2.webp
row393_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row393_img1.webp
row407_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row407_img1.webp
row182_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row182_img2.webp
row240_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row240_img1.webp
row250_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row250_img1.webp
row431_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row431_img1.webp
row067_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row067_img2.webp
row181_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row181_img2.webp
row444_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row444_img2.webp
row155_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row155_img1.webp
row072_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row072_img1.webp
row475_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row475_img2.webp
row057_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row057_img2.webp
row071_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row071_img2.webp
row240_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row240_img2.webp
row156_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row156_img2.webp
row217_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row217_img2.webp
row208_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row208_img2.webp
row387_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row387_img1.webp
row185_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row185_img1.webp
row466_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row466_img1.webp
row085_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row085_img2.webp
row216_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row216_img2.webp
row250_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row250_img2.webp
row102_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row102_img2.webp
row249_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row249_img2.webp
row390_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row390_img2.webp
row096_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row096_img2.webp
row333_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row333_img2.webp
row309_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row309_img1.webp
row468_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row468_img1.webp
row241_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row241_img2.webp
row265_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row265_img1.webp
row190_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row190_img1.webp
row295_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row295_img1.webp
row187_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row187_img2.webp
row247_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row247_img2.webp
row173_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row173_img2.webp
row271_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row271_img1.webp
row259_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row259_img1.webp
row117_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row117_img1.webp
row134_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row134_img2.webp
row337_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row337_img2.webp
row056_img2.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row056_img2.webp
row273_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row273_img1.webp
row476_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row476_img1.webp
row338_img1.webp,bad,0.0000,D:\data\accio\douyin_Playwright\ml\data\to_predict\maozi_xhs\row338_img1.webp
